,interval_start,annotation
2339,1073.5,no_tremor.flat
2237,1074.0,no_tremor.flat
2246,1074.5,no_tremor.flat
2238,1075.0,no_tremor.flat
2340,1075.5,no_tremor.flat
2239,1076.0,no_tremor.flat
1829,1076.5,no_tremor
2240,1077.0,no_tremor.flat
2248,1077.5,no_tremor.flat
2341,1078.0,no_tremor.flat
1830,1078.5,no_tremor
2242,1079.0,no_tremor.flat
2251,1079.5,no_tremor.flat
2243,1080.0,no_tremor.flat
2252,1080.5,no_tremor.flat
1831,1081.0,no_tremor
1832,1081.5,no_tremor
2245,1082.0,no_tremor.flat
2254,1082.5,no_tremor.flat
2255,1083.0,no_tremor.flat
2342,1083.5,no_tremor.flat
2247,1084.0,no_tremor.flat
2256,1084.5,no_tremor.flat
1833,1085.0,no_tremor
2343,1085.5,no_tremor.flat
2249,1086.0,no_tremor.flat
2344,1086.5,no_tremor.flat
2250,1087.0,no_tremor.flat
2345,1087.5,no_tremor.flat
1834,1088.0,no_tremor
1835,1088.5,no_tremor
2261,1089.0,no_tremor.flat
2346,1089.5,no_tremor.flat
2253,1090.0,no_tremor.flat
1836,1090.5,no_tremor
1837,1091.0,no_tremor
1838,1091.5,no_tremor
1839,1092.0,no_tremor
2262,1092.5,no_tremor.flat
1840,1093.0,no_tremor
2263,1093.5,no_tremor.flat
2257,1094.0,no_tremor.flat
2264,1094.5,no_tremor.flat
2258,1095.0,no_tremor.flat
2265,1095.5,no_tremor.flat
2259,1096.0,no_tremor.flat
1841,1096.5,no_tremor
1842,1097.0,no_tremor
1843,1097.5,no_tremor
1844,1098.0,no_tremor
1845,1098.5,no_tremor
1846,1099.0,no_tremor
1847,1099.5,no_tremor
1848,1100.0,no_tremor
1849,1100.5,no_tremor
1850,1101.0,no_tremor
1851,1101.5,no_tremor
1852,1102.0,no_tremor
1853,1102.5,no_tremor
1854,1103.0,no_tremor
1855,1103.5,no_tremor
1856,1104.0,tremor
1857,1104.5,no_tremor
1858,1105.0,no_tremor
1859,1105.5,no_tremor
1860,1106.0,no_tremor
1861,1106.5,no_tremor
1862,1107.0,no_tremor
1863,1107.5,no_tremor
1864,1108.0,no_tremor
1865,1108.5,no_tremor
1866,1109.0,no_tremor
1867,1109.5,no_tremor
1868,1110.0,no_tremor
1869,1110.5,no_tremor
1870,1111.0,no_tremor
1871,1111.5,no_tremor
1872,1112.0,no_tremor
1873,1112.5,no_tremor
1874,1113.0,no_tremor
1875,1113.5,no_tremor
1876,1114.0,no_tremor
1877,1114.5,no_tremor
1878,1115.0,no_tremor
1879,1115.5,no_tremor
1880,1116.0,no_tremor
2266,1116.5,no_tremor.flat
1881,1117.0,no_tremor
1882,1117.5,no_tremor
1883,1118.0,no_tremor
1884,1118.5,no_tremor
1885,1119.0,no_tremor
1886,1119.5,no_tremor
1887,1120.0,no_tremor
1888,1120.5,no_tremor
1889,1121.0,no_tremor
1890,1121.5,no_tremor
1891,1122.0,no_tremor
1892,1122.5,no_tremor
1893,1123.0,no_tremor
1894,1123.5,no_tremor
2267,1124.0,no_tremor.flat
1895,1124.5,no_tremor
2268,1125.0,no_tremor.flat
2272,1125.5,no_tremor.flat
2269,1126.0,no_tremor.flat
1896,1126.5,no_tremor
1897,1127.0,no_tremor
2347,1127.5,no_tremor.flat
1898,1128.0,no_tremor
1899,1128.5,no_tremor
2348,1129.0,no_tremor.flat
2349,1129.5,no_tremor.flat
2273,1130.0,no_tremor.flat
2282,1130.5,no_tremor.flat
2274,1131.0,no_tremor.flat
2283,1131.5,no_tremor.flat
2275,1132.0,no_tremor.flat
2350,1132.5,no_tremor.flat
2276,1133.0,no_tremor.flat
2351,1133.5,no_tremor.flat
2352,1134.0,no_tremor.flat
2353,1134.5,no_tremor.flat
2278,1135.0,no_tremor.flat
2287,1135.5,no_tremor.flat
2279,1136.0,no_tremor.flat
2288,1136.5,no_tremor.flat
2280,1137.0,no_tremor.flat
2354,1137.5,no_tremor.flat
2281,1138.0,no_tremor.flat
2355,1138.5,no_tremor.flat
2356,1139.0,no_tremor.flat
2357,1139.5,no_tremor.flat
2358,1140.0,no_tremor.flat
2359,1140.5,no_tremor.flat
2284,1141.0,no_tremor.flat
2360,1141.5,no_tremor.flat
2285,1142.0,no_tremor.flat
2361,1142.5,no_tremor.flat
2286,1143.0,no_tremor.flat
2362,1143.5,no_tremor.flat
2363,1144.0,no_tremor.flat
2364,1144.5,no_tremor.flat
2297,1145.0,no_tremor.flat
2365,1145.5,no_tremor.flat
2289,1146.0,no_tremor.flat
2366,1146.5,no_tremor.flat
2290,1147.0,no_tremor.flat
2367,1147.5,no_tremor.flat
2291,1148.0,no_tremor.flat
2368,1148.5,no_tremor.flat
2369,1149.0,no_tremor.flat
2370,1149.5,no_tremor.flat
2293,1150.0,no_tremor.flat
2302,1150.5,no_tremor.flat
2294,1151.0,no_tremor.flat
2371,1151.5,no_tremor.flat
2295,1152.0,no_tremor.flat
2372,1152.5,no_tremor.flat
2296,1153.0,no_tremor.flat
2373,1153.5,no_tremor.flat
2374,1154.0,no_tremor.flat
2375,1154.5,no_tremor.flat
2298,1155.0,no_tremor.flat
2376,1155.5,no_tremor.flat
2299,1156.0,no_tremor.flat
2308,1156.5,no_tremor.flat
2300,1157.0,no_tremor.flat
2377,1157.5,no_tremor.flat
2301,1158.0,no_tremor.flat
2378,1158.5,no_tremor.flat
2379,1159.0,no_tremor.flat
2380,1159.5,no_tremor.flat
2303,1160.0,no_tremor.flat
2312,1160.5,no_tremor.flat
2304,1161.0,no_tremor.flat
2313,1161.5,no_tremor.flat
2305,1162.0,no_tremor.flat
2314,1162.5,no_tremor.flat
2306,1163.0,no_tremor.flat
2315,1163.5,no_tremor.flat
2316,1164.0,no_tremor.flat
1900,1164.5,no_tremor
1901,1165.0,no_tremor
2317,1165.5,no_tremor.flat
2309,1166.0,no_tremor.flat
2318,1166.5,no_tremor.flat
2310,1167.0,no_tremor.flat
1902,1167.5,no_tremor
1903,1168.0,no_tremor
1904,1168.5,no_tremor
1905,1169.0,no_tremor
1906,1169.5,no_tremor
1907,1170.0,no_tremor
1908,1170.5,no_tremor
1909,1171.0,no_tremor
1910,1171.5,no_tremor
1911,1172.0,no_tremor
1912,1172.5,no_tremor
1913,1173.0,no_tremor
1914,1173.5,no_tremor
1915,1174.0,no_tremor
1916,1174.5,no_tremor
1917,1175.0,no_tremor
1918,1175.5,no_tremor
1919,1176.0,no_tremor
1920,1176.5,no_tremor
1921,1177.0,no_tremor
1922,1177.5,no_tremor
1923,1178.0,no_tremor
1924,1178.5,no_tremor
1925,1179.0,no_tremor
1926,1179.5,no_tremor
1927,1180.0,no_tremor
1928,1180.5,no_tremor
1929,1181.0,no_tremor
1930,1181.5,no_tremor
1931,1182.0,no_tremor
1932,1182.5,no_tremor
1933,1183.0,no_tremor
1934,1183.5,no_tremor
1935,1184.0,no_tremor
1936,1184.5,no_tremor
1937,1185.0,no_tremor
1938,1185.5,no_tremor
1939,1186.0,no_tremor
1940,1186.5,no_tremor
1941,1187.0,no_tremor
1942,1187.5,no_tremor
1943,1188.0,no_tremor
1944,1188.5,no_tremor
1945,1189.0,no_tremor
1946,1189.5,no_tremor
1947,1190.0,no_tremor
