,interval_start,annotation
2184,1111.5,no_tremor
2185,1112.0,no_tremor
2186,1112.5,tremor
2187,1113.0,tremor
2188,1113.5,tremor
2189,1114.0,tremor
2190,1114.5,tremor
2191,1115.0,tremor
2192,1115.5,tremor
2193,1116.0,tremor
2194,1116.5,no_tremor
2195,1117.0,no_tremor
2196,1117.5,no_tremor
2197,1118.0,no_tremor
2198,1118.5,no_tremor
2199,1119.0,tremor
2200,1119.5,tremor
2201,1120.0,no_tremor
2202,1120.5,no_tremor
2203,1121.0,no_tremor
2204,1121.5,tremor
2205,1122.0,no_tremor
2206,1122.5,no_tremor
2207,1123.0,no_tremor
2208,1123.5,no_tremor
2209,1124.0,no_tremor
2210,1124.5,no_tremor
2211,1125.0,no_tremor
2212,1125.5,no_tremor
2213,1126.0,no_tremor
2214,1126.5,no_tremor
2215,1127.0,tremor
2216,1127.5,tremor
2217,1128.0,no_tremor
2218,1128.5,no_tremor
2219,1129.0,no_tremor
2220,1129.5,no_tremor
2221,1130.0,no_tremor
2222,1130.5,no_tremor
2223,1131.0,no_tremor
2224,1131.5,no_tremor
2225,1132.0,no_tremor
2226,1132.5,tremor
2227,1133.0,no_tremor
2228,1133.5,no_tremor
2229,1134.0,no_tremor
2230,1134.5,no_tremor
2231,1135.0,no_tremor
2232,1135.5,no_tremor
2233,1136.0,no_tremor
2234,1136.5,no_tremor
2235,1137.0,no_tremor
2236,1137.5,no_tremor
2237,1138.0,no_tremor
2238,1138.5,no_tremor
2239,1139.0,no_tremor
2240,1139.5,no_tremor
2241,1140.0,no_tremor
2242,1140.5,no_tremor
2243,1141.0,no_tremor
2244,1141.5,no_tremor
2245,1142.0,no_tremor
2246,1142.5,no_tremor
2247,1143.0,no_tremor
2248,1143.5,no_tremor
2249,1144.0,no_tremor
2250,1144.5,no_tremor
2251,1145.0,no_tremor
2252,1145.5,no_tremor
2253,1146.0,no_tremor
2254,1146.5,no_tremor
2255,1147.0,no_tremor
2256,1147.5,no_tremor
2257,1148.0,no_tremor
2258,1148.5,no_tremor
2259,1149.0,no_tremor
2260,1149.5,no_tremor
2261,1150.0,no_tremor
2262,1150.5,no_tremor
2263,1151.0,no_tremor
2264,1151.5,no_tremor
2265,1152.0,no_tremor
2266,1152.5,no_tremor
2267,1153.0,no_tremor
2268,1153.5,no_tremor
2269,1154.0,no_tremor
2270,1154.5,no_tremor
2271,1155.0,no_tremor
2272,1155.5,no_tremor
2273,1156.0,no_tremor
2274,1156.5,no_tremor
2275,1157.0,no_tremor
2276,1157.5,no_tremor
2277,1158.0,no_tremor
2278,1158.5,no_tremor
2279,1159.0,no_tremor
2280,1159.5,no_tremor
2281,1160.0,no_tremor
2282,1160.5,no_tremor
2283,1161.0,no_tremor
2284,1161.5,no_tremor
2285,1162.0,no_tremor
2286,1162.5,no_tremor
2287,1163.0,no_tremor
2288,1163.5,no_tremor
2289,1164.0,no_tremor
2290,1164.5,no_tremor
2291,1165.0,no_tremor
2292,1165.5,no_tremor
2293,1166.0,no_tremor
2294,1166.5,no_tremor
2295,1167.0,no_tremor
2296,1167.5,no_tremor
2297,1168.0,no_tremor
2298,1168.5,no_tremor
2299,1169.0,no_tremor
2300,1169.5,no_tremor
2301,1170.0,no_tremor
2302,1170.5,no_tremor
2303,1171.0,no_tremor
2304,1171.5,no_tremor
2305,1172.0,tremor
2306,1172.5,no_tremor
2307,1173.0,no_tremor
2308,1173.5,no_tremor
2309,1174.0,no_tremor
2310,1174.5,no_tremor
2311,1175.0,no_tremor
2312,1175.5,no_tremor
2313,1176.0,no_tremor
2314,1176.5,no_tremor
2315,1177.0,no_tremor
2316,1177.5,no_tremor
2317,1178.0,no_tremor
2318,1178.5,no_tremor
2319,1179.0,no_tremor
2320,1179.5,no_tremor
2321,1180.0,no_tremor
2322,1180.5,no_tremor
2323,1181.0,no_tremor
2324,1181.5,no_tremor
2325,1182.0,no_tremor
2326,1182.5,no_tremor
2327,1183.0,no_tremor
2328,1183.5,no_tremor
2329,1184.0,no_tremor
2330,1184.5,no_tremor
2331,1185.0,no_tremor
2332,1185.5,no_tremor
2333,1186.0,no_tremor
2334,1186.5,no_tremor
2335,1187.0,no_tremor
2336,1187.5,no_tremor
2337,1188.0,no_tremor
2338,1188.5,no_tremor
2339,1189.0,no_tremor
2340,1189.5,tremor
2341,1190.0,no_tremor
2342,1190.5,no_tremor
2343,1191.0,no_tremor
2344,1191.5,no_tremor
2345,1192.0,no_tremor
2346,1192.5,no_tremor
2347,1193.0,no_tremor
2348,1193.5,no_tremor
2349,1194.0,no_tremor
2350,1194.5,no_tremor
2351,1195.0,no_tremor
2352,1195.5,no_tremor
2353,1196.0,no_tremor
2354,1196.5,no_tremor
2355,1197.0,no_tremor
2356,1197.5,no_tremor
2357,1198.0,no_tremor
2358,1198.5,no_tremor
2359,1199.0,no_tremor
2360,1199.5,no_tremor
